Id,StopID,Name,Lat,Lon,Routes
1002890,1002890,ALASKA AVE NW + GERANIUM ST NW,38.979562,-77.031471,['S2*1']
1002891,1002891,ALASKA AVE NW + 14TH ST NW,38.977905,-77.033219,['S2*1']
1002892,1002892,ALASKA AVE NW + DAHLIA ST NW,38.975983,-77.03524,['S2*1']
1002893,1002893,ALASKA AVE NW + 16TH ST NW,38.975276,-77.035995,['S2*1']
1002894,1002894,16TH ST NW + MAIN DR,38.972724,-77.036514,"['D31', 'S2*1', 'S9']"
1002895,1002895,16TH ST NW + WHITTIER PL NW,38.971311,-77.036469,"['D31', 'S2*1']"
1002896,1002896,16TH ST NW + VAN BUREN ST NW,38.969822,-77.036475,"['D31', 'S2*1']"
1002897,1002897,16TH ST NW + TUCKERMAN ST NW,38.96794,-77.036472,"['D31', 'S2*1']"
1002898,1002898,16TH ST NW + SHERIDAN ST NW,38.96627,-77.036475,"['D31', 'S2*1', 'S9']"
1002899,1002899,16TH ST NW + FORT STEVENS DR NW,38.96495,-77.036484,"['D31', 'S2*1']"
1002900,1002900,16TH ST NW + MILITARY RD NW,38.963552,-77.036484,"['D31', 'S2*1']"
1002901,1002901,16TH ST NW + MISSOURI AVE NW,38.961965,-77.036489,"['D33', 'S2*1', 'S2*2', 'S9']"
1002902,1002902,16TH ST NW + NICHOLSON ST NW,38.960305,-77.036496,"['D33', 'S2*1', 'S2*2']"
1002903,1002903,16TH ST NW + MADISON ST NW,38.95861,-77.036493,"['D33', 'S2*1', 'S2*2']"
1002904,1002904,16TH ST NW + MORROW DR,38.955894,-77.036503,"['D33', 'S2*1', 'S2*2']"
1002905,1002905,16TH ST NW + COLORADO AVE NW,38.952725,-77.036507,"['D33', 'S2*1', 'S2*2', 'S9']"
1002906,1002906,16TH ST NW + BLAGDEN AVE NW,38.95021,-77.036512,"['D33', 'S2*1', 'S2*2', 'W45']"
1002907,1002907,16TH ST NW + DECATUR ST NW,38.947883,-77.036524,"['D33', 'S2*1', 'S2*2', 'W45']"
1002911,1002911,16TH ST NW + L ST NW,38.903576,-77.036428,['S2']
1002913,1002913,16TH ST NW + R ST NW,38.91292,-77.036399,['S2']
1002914,1002914,16TH ST NW + V ST NW,38.918403,-77.036366,['S2']
1002915,1002915,16TH ST NW + EUCLID ST NW,38.923077,-77.036383,"['S2', 'S9']"
1002916,1002916,16TH ST NW + WEBSTER ST NW,38.943756,-77.036332,"['D33', 'S2', 'W45']"
1002917,1002917,16TH ST NW + ALLISON ST NW,38.944942,-77.03633,"['D33', 'S2', 'W45']"
1002918,1002918,16TH ST NW + COLORADO AVE NW,38.953035,-77.03631,"['D33', 'S2', 'S9']"
1002919,1002919,16TH ST NW + KENNEDY ST,38.956067,-77.036294,"['D33', 'S2']"
1002920,1002920,16TH ST NW + MADISON ST NW,38.958241,-77.036294,"['D33', 'S2']"
1002921,1002921,16TH ST NW + NICHOLSON ST NW,38.960096,-77.036287,"['D33', 'S2']"
1002922,1002922,16TH ST NW + MISSOURI AVE NW,38.962255,-77.036292,"['D33', 'S2', 'S9']"
1002923,1002923,16TH ST NW + FORT STEVENS DR NW,38.964582,-77.036278,"['D31', 'S2']"
1002924,1002924,16TH ST NW + SOMERSET PL NW,38.966719,-77.036276,"['D31', 'S2', 'S9']"
1002925,1002925,16TH ST NW + UNDERWOOD ST NW,38.968952,-77.036278,"['D31', 'S2']"
1002926,1002926,16TH ST NW + WHITTIER ST NW,38.97058,-77.036266,"['D31', 'S2']"
1002927,1002927,16TH ST NW + MAIN DR,38.972935,-77.03627,"['D31', 'S2', 'S9']"
1002928,1002928,ALASKA AVE NW + 16TH ST NW,38.975127,-77.035928,['S2']
1002929,1002929,ALASKA AVE NW + DAHLIA ST NW,38.975999,-77.035013,['S2']
1002930,1002930,ALASKA AVE NW + FERN ST NW,38.9779,-77.033011,['S2']
1002931,1002931,ALASKA AVE NW + GERANIUM ST NW,38.979227,-77.031607,['S2']
1002932,1002932,ALASKA AVE NW + 13TH ST NW,38.980907,-77.029842,['S2']
1002933,1002933,ALASKA AVE NW + 12TH ST NW,38.982624,-77.028025,['S2']
1002934,1002934,ALASKA AVE NW + KALMIA RD NW,38.983384,-77.027221,['S2']
1002935,1002935,EASTERN AVE NW + 16TH ST NW,38.991651,-77.035567,['S2']
1002936,1002936,16TH ST NW + PRIMROSE RD NW,38.989028,-77.036439,"['D31', 'S9']"
1002937,1002937,16TH ST NW + MYRTLE ST,38.987555,-77.036451,"['D31', 'S9']"
1002938,1002938,16TH ST NW + KALMIA RD NW,38.985439,-77.036442,"['D31', 'S9']"
1002939,1002939,16TH ST NW + JUNIPER ST NW,38.983348,-77.036448,"['D31', 'S9']"
1002940,1002940,16TH ST NW + HOLLY ST NW,38.980958,-77.036445,"['D31', 'S9']"
1002941,1002941,16TH ST NW + GERANIUM ST NW,38.97925,-77.036451,['D31']
1002942,1002942,16TH ST NW + ALASKA AVE NW,38.975198,-77.036467,"['D31', 'S9']"
1002943,1002943,16TH ST NW + ALASKA AVE NW,38.975252,-77.036257,"['D31', 'S9']"
1002944,1002944,16TH ST NW + GERANIUM ST NW,38.979245,-77.036236,['D31']
1002945,1002945,16TH ST NW + HEMLOCK ST NW,38.981234,-77.036251,"['D31', 'S9']"
1002946,1002946,16TH ST NW + JUNIPER ST NW,38.983027,-77.036239,"['D31', 'S9']"
1002947,1002947,16TH ST NW + KALMIA RD NW,38.985481,-77.036233,"['D31', 'S9']"
1002948,1002948,16TH ST NW + LEEGATE RD,38.987089,-77.036244,"['D31', 'S9']"
1002949,1002949,16TH ST NW + PRIMROSE RD NW,38.988782,-77.03623,"['D31', 'S9']"
1002950,1002950,16TH ST NW + PORTAL DR NW,38.990477,-77.03623,['D31']
1002952,1002952,ANACOSTIA STATION + BUS BAY C,38.862063,-76.995943,"['P6', 'P6*2', 'P6/*1']"
1002953,1002953,ANACOSTIA STATION + BUS BAY B,38.862162,-76.99614,"['B2', 'B2*1', 'B2*S1', 'B2/']"
1002954,1002954,MINNESOTA AVE STATION + BUS BAY A,38.89853,-76.946829,['U4']
1002956,1002956,DEANWOOD STATION + BUS BAY A,38.908055,-76.93491,"['W4', 'W4*1', 'W4/']"
1002957,1002957,DEANWOOD STATION + BUS BAY B,38.907927,-76.935081,"['U7', 'U7*1', 'U7/']"
1002958,1002958,RHODE ISLAND AVE STATION + BUS BAY E,38.919826,-76.996231,"['83', '83*1', '83/', '86']"
1002960,1002960,BROOKLAND-CUA STATION + BUS BAY B,38.933312,-76.99416,"['H2', 'H4']"
1002961,1002961,BROOKLAND-CUA STATION + BUS BAY G,38.933608,-76.99387,['H8']
1002962,1002962,SHERIDAN RD SE + MARTIN LUTHER KING JR AVE SE,38.860917,-76.993746,['W8']
1002963,1002963,MINNESOTA AVE NE + 48TH ST NE,38.907924,-76.934123,"['R12', 'R12*1', 'U7', 'U7/', 'V14', 'V14/', 'W4', 'W4/']"
1002964,1002964,RHODE ISLAND AVE NE + 10TH ST NE,38.922256,-76.992628,"['83', '83/', '86', 'D8', 'H8', 'H9', 'S41']"
1002965,1002965,PENNSYLVANIA AVE SE + POTOMAC AVE SE,38.880215,-76.984726,"['B2', 'B2*S2', 'B2/', 'V4']"
1002966,1002966,INDEPENDENCE AVE SW + 14TH ST SW,38.887459,-77.030867,"['52', '52*1']"
1002973,1002973,14TH ST NW + D ST,38.894202,-77.03179,"['16E', '52', '52/']"
1002975,1002975,POMEROY RD SE + #2500,38.855292,-76.989935,['W6']
1002976,1002976,HUNTER PL SE + BANGOR ST SE,38.860377,-76.983603,['W6']
1002977,1002977,STADIUM-ARMORY STATION + BUS BAY D,38.888621,-76.977133,"['96', '96/*1']"
1002979,1002979,15TH ST NE + ISHERWOOD ST NE,38.895288,-76.983584,"['B2', 'B2*S2', 'B2/']"
1002980,1002980,NEW HAMPSHIRE AVE NW + OTIS PL NW,38.933878,-77.025976,"['63', '64', 'H8']"
1002981,1002981,NEW HAMPSHIRE AVE NW + GEORGIA AVE NW,38.935927,-77.024458,"['64', 'H8']"
1002983,1002983,ROCK CREEK CHURCH RD NW + WARDER ST NW,38.936954,-77.021525,['H8']
1002984,1002984,ROCK CREEK CHURCH RD NW + PARK PL NW,38.937301,-77.019255,['H8']
1002985,1002985,ROCK CREEK CHURCH RD NW + 3RD ST NW,38.939641,-77.015294,['H8']
1002986,1002986,ROCK CREEK CHURCH RD NW + UPSHUR DR NW,38.941916,-77.013482,['H8']
1002987,1002987,ROCK CREEK CHURCH RD NW + 4TH ST NW,38.938347,-77.016772,['H8']
1002995,1002995,POMEROY RD SE + #2575,38.855585,-76.991163,['W6']
1002996,1002996,SHERIDAN RD SE + SUITLAND PKY SE,38.858033,-76.993313,['W8']
1002997,1002997,POMEROY RD SE + #2551-2576,38.855475,-76.991022,['W8']
1002998,1002998,25TH ST SE + #3417,38.847479,-76.969122,"['30S', '32', '32*1', 'A32']"
1002999,1002999,25TH ST SE + SOUTHERN AVE,38.84598,-76.969831,"['30S', '32', '32*1', 'A32']"
1003000,1003000,CONDON TER SE + PEPCO POLE,38.8328,-76.998251,"['A2', 'A2*1']"
1003001,1003001,M ST SW + HALF ST SW,38.876593,-77.010077,"['P6', 'P6/*1']"
1003003,1003003,MILITARY RD NW + GLOVER RD,38.961658,-77.052189,"['D31', 'D33', 'D34', 'E4', 'E4/', 'W45']"
1003004,1003004,KENNEDY ST NW + COLORADO AVE NW,38.956294,-77.032963,"['E4', 'E4*1']"
1003005,1003005,WEST VIRGINIA AVE NE + 17TH ST NE,38.916438,-76.978937,['E2']
1003006,1003006,18TH ST NE + BRYANT ST NE,38.921177,-76.978926,['E2']
1003007,1003007,18TH ST NE + HAMLIN ST NE,38.928477,-76.97918,['E2']
1003008,1003008,AINGER PL SE + BRUCE PL SE,38.857835,-76.97305,"['W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1003009,1003009,EDGEWOOD ST NE + #625,38.924819,-76.996533,['G8']
1003011,1003011,STANTON RD SE + SUITLAND PKY SE,38.852744,-76.98268,['W6']
1003014,1003014,MARTIN LUTHER KING JR AVE SE + EATON RD SE,38.858305,-76.995669,"['A2', 'A2*1', 'A2/*S', 'A4', 'A4*1', 'A4/', 'A4/*2', 'A6', 'A7', 'A8', 'W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1003015,1003015,CONGRESS ST SE + 13TH PL SE,38.842174,-76.987014,"['W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1003022,1003022,HAYES ST NE + #3704-3710,38.904421,-76.951672,"['U7', 'U7*1', 'U7/']"
1003023,1003023,MAYFAIR TER NE + #3592-3598,38.905806,-76.952839,"['U7', 'U7*1', 'U7/']"
1003024,1003024,MAYFAIR TER NE + #3576-3582,38.907046,-76.952461,"['U7', 'U7*1', 'U7/']"
1003025,1003025,MAYFAIR TER NE + #3547-3553,38.907492,-76.951023,"['U7', 'U7*1', 'U7/']"
1003026,1003026,MAYFAIR TER NE + #3531-3537,38.906863,-76.94976,"['U7', 'U7*1', 'U7/']"
1003027,1003027,MAYFAIR TER NE + #3675-3691,38.905761,-76.949287,"['U7', 'U7*1', 'U7/']"
1003028,1003028,KENILWORTH TER NE + #776-778,38.9016,-76.946494,"['U7', 'U7*1', 'U7/']"
1003029,1003029,HAYES ST NE + ANACOSTIA AVE NE,38.902571,-76.949496,"['U7', 'U7*1', 'U7/']"
1003030,1003030,TEXAS AVE SE + E CAPITOL ST SE,38.889035,-76.9388,"['U5', 'U6']"
1003031,1003031,TEXAS AVE SE + E CAPITOL ST SE,38.889021,-76.939078,"['U5', 'U6']"
1003032,1003032,M ST SE + HALF ST SE,38.87639,-77.007041,"['P6', 'P6*2']"
1003033,1003033,PENNSYLVANIA AVE NW + 7TH ST NW,38.893256,-77.022261,"['30N', '30S', '32', '36']"
1003034,1003034,ALABAMA AVE SE + AINGER PL SE,38.856206,-76.969888,"['30S', '32', '92', '92/', 'D51', 'V7', 'W2', 'W2*1', 'W2*4', 'W3', 'W3*1', 'W4', 'W4*1', 'W8']"
1003035,1003035,ALABAMA AVE SE + HARTFORD ST SE,38.854332,-76.969865,"['30S', '32', '92', '92/', 'D51', 'V7', 'W2', 'W2*1', 'W2*4', 'W3', 'W3*1', 'W4', 'W4*1', 'W8']"
1003036,1003036,STANTON RD SE + SUITLAND PKY SE,38.853673,-76.983868,['W8']
1003037,1003037,14TH ST NW + MONROE ST NW,38.93117,-77.032651,"['52', '52/', '54', '54*S', '59']"
1003038,1003038,30TH ST SE + NAYLOR RD SE,38.855103,-76.965616,"['30N', '36']"
1003039,1003039,30TH ST SE + ERIE ST SE,38.857075,-76.964596,"['30N', '36']"
1003040,1003040,14TH ST NW + HARVARD ST NW,38.92624,-77.032471,"['52', '52*1', '54', '54*1']"
1003043,1003043,NEW HAMPSHIRE AVE NW + 7TH ST NW,38.940433,-77.021434,['64']
1003044,1003044,NEW HAMPSHIRE AVE NW + 8TH ST NW,38.938342,-77.022958,['64']
1003045,1003045,PARK RD NW + 11TH ST NW,38.93194,-77.028103,"['64', 'H8']"
1003046,1003046,11TH ST NW + LAMONT ST NW,38.930355,-77.028013,"['64', 'H8']"
1003047,1003047,11TH ST NW + IRVING ST NW,38.928471,-77.027547,"['64', 'H8']"
1003048,1003048,11TH ST NW + HARVARD ST NW,38.926527,-77.027133,['64']
1003049,1003049,11TH ST NW + FAIRMONT ST NW,38.92452,-77.027133,['64']
1003050,1003050,11TH ST NW + CLIFTON ST NW,38.922548,-77.027136,['64']
1003054,1003054,NEW HAMPSHIRE AVE NW + RANDOLPH ST NW,38.938584,-77.022485,['64']
1003055,1003055,NEW HAMPSHIRE AVE NW + SHEPHERD ST NW,38.93965,-77.02169,['64']
1003056,1003056,NEW HAMPSHIRE AVE NW + TAYLOR ST NW,38.940835,-77.020819,['64']
1003057,1003057,SHERIDAN ST NW + 4TH ST NW,38.966197,-77.019285,['62*S1']
1003062,1003062,N CAPITOL ST NW + P ST NW,38.909436,-77.009183,"['80', '80*1', '80/', '80/*1', 'P6']"
1003063,1003063,VIRGINIA AVE NW + G ST NW,38.898156,-77.051688,"['80', '80*1']"
1000001,1000001,SHEPHERD PKY SW + SHEPHERD PKY SW,38.816082,-77.017741,"['A4', 'A4*3', 'W5']"
1000003,1000003,SHEPHERD PKY SW + DC VILLAGE LN,38.816293,-77.018108,"['A4', 'A4*1', 'W5']"
1000004,1000004,MARTIN LUTHER KING JR AVE SW + JOLIET ST SW,38.819634,-77.01082,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000005,1000005,SHEPHERD PKY SW + FIRE DEPARTMENT TRAINING CENTER,38.82002,-77.016604,"['A4', 'A4*3', 'W5']"
1000006,1000006,SHEPHERD PKY SW + FIRE DEPARTMENT TRAINING CENTER,38.820414,-77.016606,"['A4', 'A4*1', 'W5']"
1000007,1000007,IRVINGTON ST SW + MARTIN LUTHER KING JR AVE SW,38.820388,-77.010572,"['A4', 'A4*1', 'A4*3', 'A4/', 'A4/*2', 'W1']"
1000008,1000008,IRVINGTON ST SW + IVANHOE ST SW,38.820729,-77.008344,"['A4', 'A4*1', 'A4*3', 'A4/', 'A4/*2', 'W1']"
1000009,1000009,SOUTHERN AVE SE + S CAPITOL ST SE,38.82159,-77.001061,['A7']
1000010,1000010,MARTIN LUTHER KING JR AVE SW + #4660,38.822485,-77.011313,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000012,1000012,MARTIN LUTHER KING JR AVE SW + BLUE PLAINS DR SW,38.822488,-77.011495,"['A4', 'A4*1', 'A4*3', 'A4/', 'A4/*2', 'W1']"
1000013,1000013,OVERLOOK AVE SW + SHEPHERD PKY SW,38.823008,-77.017282,"['A4', 'A4*3', 'W5']"
1000014,1000014,6TH ST SE + SOUTHERN AVE SE,38.823177,-76.999459,"['A6', 'A6*1', 'A8', 'A8*1']"
1000015,1000015,OVERLOOK AVE SW + LABORATORY RD,38.823276,-77.017493,"['A4', 'A4*1', 'W5']"
1000016,1000016,MARTIN LUTHER KING JR AVE SW + GALVESTON ST SW,38.823428,-77.011729,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000017,1000017,3RD ST SE + LIVINGSTON RD SE,38.824075,-77.001948,"['A6', 'A6*1', 'A8', 'A8*1']"
1000018,1000018,MARTIN LUTHER KING JR AVE SW + GALVESTON PL SW,38.824269,-77.012272,"['A4', 'A4*1', 'A4*3', 'A4/', 'A4/*2', 'W1']"
1000019,1000019,S CAPITOL ST SE + GALVESTON ST SW,38.82428,-77.006254,['A8']
1000020,1000020,S CAPITOL ST SE + 1ST ST SE,38.824325,-77.006056,"['A8', 'A8*1']"
1000023,1000023,6TH ST SE + GALVESTON PL SE,38.824779,-76.999253,"['A6', 'A6*1', 'A8', 'A8*1']"
1000024,1000024,MARTIN LUTHER KING JR AVE SW + FORRESTER ST SW,38.825058,-77.012391,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000025,1000025,3RD ST SE + #4501,38.825049,-77.001506,"['A6', 'A6*1', 'A8', 'A8*1']"
1000026,1000026,S CAPITOL ST SE + FORRESTER ST SW,38.825303,-77.006939,['A8']
1000027,1000027,S CAPITOL ST SE + FORRESTER ST SE,38.825412,-77.006822,"['A8', 'A8*1']"
1000028,1000028,MARTIN LUTHER KING JR AVE SW + ELMIRA ST SW,38.825792,-77.01267,"['A4', 'A4*1', 'A4*3', 'A4/', 'A4/*2', 'W1']"
1000029,1000029,6TH ST SE + DARRINGTON ST SE,38.82625,-76.998483,"['A6', 'A6*1', 'A8', 'A8*1']"
1000030,1000030,LIVINGSTON TER SE + #304,38.826732,-77.001202,"['A6', 'A6*1', 'A8', 'A8*1']"
1000031,1000031,MARTIN LUTHER KING JR AVE SW + DARRINGTON ST SW,38.8268,-77.012473,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000032,1000032,MARTIN LUTHER KING JR AVE SW + DARRINGTON ST SW,38.827165,-77.01267,"['A4', 'A4*1', 'A4*3', 'A4/', 'A4/*2', 'W1']"
1000033,1000033,S CAPITOL ST SE + DANBURY ST SW,38.827512,-77.007759,['A8']
1000034,1000034,OVERLOOK AVE SW + MAGAZINE RD,38.827875,-77.017446,"['A4', 'A4*1', 'W5']"
1000035,1000035,S CAPITOL ST SW + DANBURY ST SE,38.828105,-77.007588,"['A8', 'A8*1']"
1000036,1000036,CHESAPEAKE ST SW + 2ND ST SW,38.828493,-77.01365,"['A4', 'A4*3']"
1000037,1000037,CHESAPEAKE ST SW + 2ND ST SW,38.828609,-77.013712,"['A4', 'A4*1']"
1000038,1000038,4TH ST SE + CHESAPEAKE ST SE,38.828693,-77.000635,"['A6', 'A6*1', 'A8', 'A8*1']"
1000039,1000039,MARTIN LUTHER KING JR AVE SW + CHESAPEAKE ST SW,38.828871,-77.012461,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000040,1000040,MARTIN LUTHER KING JR AVE SW + CHESAPEAKE ST SW,38.828896,-77.012639,"['A4', 'A4*1', 'A4/', 'A4/*2', 'W1']"
1000041,1000041,6TH ST SE + CHESAPEAKE ST SE,38.829065,-76.998432,"['A6', 'A6*1', 'A8', 'A8*1']"
1000042,1000042,S CAPITOL ST SW + BRANDYWINE ST SE,38.830019,-77.007769,['A8']
1000043,1000043,S CAPITOL ST SW + BRANDYWINE ST SE,38.83005,-77.007592,"['A8', 'A8*1']"
1000044,1000044,MARTIN LUTHER KING JR AVE SW + BRANDYWINE PL SW,38.830205,-77.011443,"['A4', 'A4*1', 'A4*3', 'A4*4', 'W1']"
1000045,1000045,MARTIN LUTHER KING JR AVE SW + BRANDYWINE PL SW,38.830557,-77.011264,"['A4', 'A4*1', 'A4/', 'A4/*2', 'W1']"
1000046,1000046,ATLANTIC ST SE + LIVINGSTON RD SE,38.830908,-77.003086,"['A2', 'A2*1', 'W1']"
1000048,1000048,ATLANTIC ST SE + VALLEY AVE SE,38.831032,-77.003198,"['A2', 'A2*1', 'W1']"
1000049,1000049,BARNABY ST SE + ATLANTIC ST SE,38.831139,-76.992571,"['A2', 'A2*1', 'W1']"
1000051,1000051,ATLANTIC ST SE + 1ST ST SE,38.83124,-77.005585,"['A2', 'A2*1', 'W1']"
1000052,1000052,BARNABY ST SE + ATLANTIC ST SE,38.831185,-76.992311,"['A2', 'A2*1', 'W1']"
1000053,1000053,CONDON TER SE + 4TH ST SE,38.83142,-77.000343,"['A2', 'A2*1']"
1000054,1000054,CONDON TER SE + 4TH ST SE,38.83139,-77.000188,"['A2', 'A2*1']"
1000055,1000055,MISSISSIPPI AVE SE + ATLANTIC ST SE,38.831772,-77.007274,"['A2', 'A2*1', 'A2*S1']"
1000056,1000056,MISSISSIPPI AVE SE + ATLANTIC ST SE,38.831764,-77.007418,"['A2', 'A2*1', 'A2/*S']"
1000057,1000057,8TH ST SE + YUMA ST SE,38.831838,-76.994567,"['A2', 'A2*1']"
1000058,1000058,CONDON TER SE + YUMA ST SE,38.832026,-76.999426,"['A2', 'A2*1']"
1000059,1000059,S CAPITOL ST SW + ATLANTIC ST SW,38.832094,-77.007978,"['A4', 'A4*1', 'A4*3', 'A4*4', 'A8', 'A8*1']"
1000060,1000060,8TH ST SE + YUMA ST SE,38.832175,-76.994712,"['A2', 'A2*1']"
1000061,1000061,BARNABY ST SE + 9TH ST SE,38.832204,-76.991003,"['A2', 'A2*1', 'W1']"
1000062,1000062,S CAPITOL ST SW + #3921,38.832236,-77.008276,['A8']
1000063,1000063,CONDON TER SE + YUMA ST SE,38.832302,-76.9988,"['A2', 'A2*1']"
1000064,1000064,SOUTHERN AVE SE + WHEELER RD SE,38.832411,-76.987068,"['A2', 'A2*1', 'D12', 'D13', 'D14', 'P12']"
1000065,1000065,BARNABY ST SE + 9TH ST SE,38.8325,-76.990824,"['A2', 'A2*1', 'W1']"
1000066,1000066,WHEELER RD SE + BELLEVUE ST SE,38.832575,-76.988253,"['A2', 'A2*1', 'A6', 'A7']"
1000067,1000067,MARTIN LUTHER KING JR AVE SW + XENIA ST SW,38.832643,-77.00903,"['A4', 'A4*1', 'A4/', 'A4/*2']"
1000068,1000068,8TH ST SE + XENIA ST SE,38.832864,-76.994568,"['A2', 'A2*1']"
1000069,1000069,MISSISSIPPI AVE SE + 1ST ST SE,38.832842,-77.006086,"['A2', 'A2*1', 'A2*S1']"
1000070,1000070,WHEELER RD SE + BARNABY TER SE,38.83314,-76.98884,"['A2', 'A2*1', 'A6', 'A6*1', 'A7']"
1000071,1000071,8TH ST SE + XENIA ST SE,38.833211,-76.994709,"['A2', 'A2*1']"
1000072,1000072,WHEELER RD SE + BARNABY TER SE,38.833124,-76.989097,"['A2', 'A2*1', 'A6', 'A7']"
1000073,1000073,MISSISSIPPI AVE SE + 1ST ST SE,38.833255,-77.005688,"['A2', 'A2*1', 'A2/*S']"
1000074,1000074,CONDON TER SE + #600,38.83361,-76.99674,"['A2', 'A2*1']"
1000075,1000075,CONDON TER SE + #600,38.833675,-76.996921,"['A2', 'A2*1']"
1000076,1000076,S CAPITOL ST SE + XENIA ST SW,38.834018,-77.008197,"['A4', 'A4*1', 'A4*3', 'A4*4', 'A8', 'A8*1']"
1000077,1000077,13TH ST SE + SOUTHERN AVE SE,38.834305,-76.985486,"['A2', 'W2', 'W2*1', 'W2*4', 'W3', 'W3*1']"
1000078,1000078,8TH ST SE + CONDON TER SE,38.834319,-76.995245,"['A2', 'A2*1']"
1000079,1000079,CONDON TER SE + 8TH ST SE,38.834226,-76.996009,"['A2', 'A2*1']"
1000080,1000080,WHEELER RD SE + WAHLER PL SE,38.834319,-76.990651,"['A6', 'A6*1', 'A7', 'W1']"
1000081,1000081,WHEELER RD SE + WAHLER PL SE,38.834392,-76.991033,"['A6', 'A7', 'W1']"
1000082,1000082,MISSISSIPPI AVE SE + WAYNE PL SE,38.83432,-77.003838,"['A2', 'A2*1', 'A2*S1']"
1000083,1000083,MISSISSIPPI AVE SE + WAYNE PL SE,38.83455,-77.003714,"['A2', 'A2*1', 'A2/*S']"
1000084,1000084,S CAPITOL ST SE + HALLEY PL SE,38.834986,-77.008101,"['A4', 'A4*1', 'A4/', 'A4/*2', 'A8']"
1000085,1000085,WHEELER RD SE + VARNEY ST SE,38.835127,-76.992131,"['A6', 'A7', 'W1']"
1000086,1000086,MISSISSIPPI AVE SE + 2ND ST SE,38.835205,-77.002506,"['A2', 'A2*1', 'A2*S1']"
1000087,1000087,WHEELER RD SE + VARNEY ST SE,38.835417,-76.992183,"['A6', 'A6*1', 'A7', 'W1']"
1000088,1000088,MISSISSIPPI AVE SE + 2ND ST SE,38.835262,-77.002633,"['A2', 'A2*1', 'A2/*S']"
1000089,1000089,13TH ST SE + #1236,38.835768,-76.986565,"['W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1000090,1000090,13TH ST SE + WAHLER PL SE,38.835902,-76.986898,"['W2', 'W2*1', 'W2*4', 'W3', 'W3*1']"
1000091,1000091,MARTIN LUTHER KING JR AVE SE + HALLEY PL SE,38.835947,-77.007479,"['A4', 'A4*1', 'A4*3', 'A4*4', 'A8', 'A8*1']"
1000092,1000092,WHEELER RD SE + BLAKNEY LN SE,38.836239,-76.992763,"['A6', 'A6*1', 'A7', 'W1']"
1000093,1000093,WHEELER RD SE + VALLEY AVE SE,38.836289,-76.992997,"['A6', 'A7', 'W1']"
1000094,1000094,MISSISSIPPI AVE SE + 4TH ST SE,38.836486,-77.000535,"['A2', 'A2*1', 'A2/*S']"
1000095,1000095,MISSISSIPPI AVE SE + 4TH ST SE,38.836521,-77.00023,"['A2', 'A2*1', 'A2*S1']"
1000096,1000096,MARTIN LUTHER KING JR AVE SE + #3726,38.836829,-77.006823,"['A4', 'A4*1', 'A4*3', 'A4*4', 'A8', 'A8*1']"
1000097,1000097,VALLEY AVE SE + WHEELER RD SE,38.836753,-76.992795,"['W2', 'W2*1', 'W2*4', 'W3', 'W3*1']"
1000098,1000098,VALLEY AVE SE + WHEELER RD SE,38.836903,-76.992792,"['W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1000099,1000099,MARTIN LUTHER KING JR AVE SE + #3726,38.836931,-77.006985,"['A4', 'A4*1', 'A4/', 'A4/*2', 'A8']"
1000100,1000100,VALLEY AVE SE + #1201,38.837409,-76.990133,"['W2', 'W2*1', 'W2*4', 'W3', 'W3*1']"
1000101,1000101,VALLEY AVE SE + #1209,38.837519,-76.990189,"['W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1000102,1000102,VALLEY AVE SE + 13TH ST SE,38.837752,-76.988729,"['W2', 'W2*1', 'W2*4', 'W3', 'W3*1']"
1000103,1000103,VALLEY AVE SE + 13TH ST SE,38.837832,-76.988896,"['W2', 'W2*3', 'W2*4', 'W2*6', 'W3', 'W3*1']"
1000104,1000104,6TH ST SE + MISSISSIPPI AVE SE,38.837795,-76.998522,"['A2', 'A2*1', 'A2/*S', 'W1']"
1000105,1000105,MARTIN LUTHER KING JR AVE SE + UPSAL ST SE,38.837917,-77.006225,"['A4', 'A4*1', 'A4/', 'A4/*2', 'A8']"
1000106,1000106,6TH ST SE + MISSISSIPPI AVE SE,38.837902,-76.998384,"['A2', 'A2*1', 'A2*S1', 'W1']"
1000107,1000107,MARTIN LUTHER KING JR AVE SE + UPSAL ST SE,38.838343,-77.005669,"['A4', 'A4*1', 'A4*3', 'A4*4', 'A8', 'A8*1']"
1000108,1000108,WHEELER RD SE + MISSISSIPPI AVE SE,38.838405,-76.993635,"['A6', 'A7', 'W1', 'W2', 'W2*1', 'W2*4', 'W3', 'W3*1']"
