Source,Target,Type,Weight,RouteId,DirectionText,TripHeadSign,PathSeq
3002046,3002022,Directed,1,R1,SOUTH,FORT TOTTEN,26
3002022,3001988,Directed,1,R1,SOUTH,FORT TOTTEN,27
3001988,3001964,Directed,1,R1,SOUTH,FORT TOTTEN,28
3001964,3002713,Directed,1,R1,SOUTH,FORT TOTTEN,29
3002713,3001886,Directed,1,R1,SOUTH,FORT TOTTEN,30
3001886,3001856,Directed,1,R1,SOUTH,FORT TOTTEN,31
3001856,3002715,Directed,1,R1,SOUTH,FORT TOTTEN,32
3002715,3002714,Directed,1,R1,SOUTH,FORT TOTTEN,33
3002714,3001784,Directed,1,R1,SOUTH,FORT TOTTEN,34
3001784,1002680,Directed,1,R1,SOUTH,FORT TOTTEN,35
1002680,1002663,Directed,1,R1,SOUTH,FORT TOTTEN,36
1002663,1002652,Directed,1,R1,SOUTH,FORT TOTTEN,37
1002652,1002630,Directed,1,R1,SOUTH,FORT TOTTEN,38
1002630,1002582,Directed,1,R1,SOUTH,FORT TOTTEN,39
1002582,1003233,Directed,1,R1,SOUTH,FORT TOTTEN,40
3002598,3002712,Directed,1,R2*1,NORTH,FORT TOTTEN,1
3002712,3002717,Directed,1,R2*1,NORTH,FORT TOTTEN,2
3002717,3002502,Directed,1,R2*1,NORTH,FORT TOTTEN,3
3002502,3002507,Directed,1,R2*1,NORTH,FORT TOTTEN,4
3002507,3002508,Directed,1,R2*1,NORTH,FORT TOTTEN,5
3002508,3002510,Directed,1,R2*1,NORTH,FORT TOTTEN,6
3002510,3002512,Directed,1,R2*1,NORTH,FORT TOTTEN,7
3002512,2001127,Directed,1,R2*1,NORTH,FORT TOTTEN,8
2001127,2001128,Directed,1,R2*1,NORTH,FORT TOTTEN,9
2001128,2000654,Directed,1,R2*1,NORTH,FORT TOTTEN,10
2000654,2000656,Directed,1,R2*1,NORTH,FORT TOTTEN,11
2000656,2000646,Directed,1,R2*1,NORTH,FORT TOTTEN,12
2000646,2000639,Directed,1,R2*1,NORTH,FORT TOTTEN,13
2000639,2000624,Directed,1,R2*1,NORTH,FORT TOTTEN,14
2000624,2005519,Directed,1,R2*1,NORTH,FORT TOTTEN,15
3002712,3002484,Directed,1,R2*2,SOUTH,FORT TOTTEN,1
3002484,3002481,Directed,1,R2*2,SOUTH,FORT TOTTEN,2
3002481,3002476,Directed,1,R2*2,SOUTH,FORT TOTTEN,3
3002476,3002475,Directed,1,R2*2,SOUTH,FORT TOTTEN,4
3002475,3002472,Directed,1,R2*2,SOUTH,FORT TOTTEN,5
3002472,3002463,Directed,1,R2*2,SOUTH,FORT TOTTEN,6
3002463,3002457,Directed,1,R2*2,SOUTH,FORT TOTTEN,7
3002457,3004116,Directed,1,R2*2,SOUTH,FORT TOTTEN,8
3004116,3002442,Directed,1,R2*2,SOUTH,FORT TOTTEN,9
3002442,3002437,Directed,1,R2*2,SOUTH,FORT TOTTEN,10
3002437,3002430,Directed,1,R2*2,SOUTH,FORT TOTTEN,11
3002430,3002427,Directed,1,R2*2,SOUTH,FORT TOTTEN,12
3002427,3002422,Directed,1,R2*2,SOUTH,FORT TOTTEN,13
3002422,3002407,Directed,1,R2*2,SOUTH,FORT TOTTEN,14
3002407,3002392,Directed,1,R2*2,SOUTH,FORT TOTTEN,15
3002392,3002373,Directed,1,R2*2,SOUTH,FORT TOTTEN,16
3002373,3002710,Directed,1,R2*2,SOUTH,FORT TOTTEN,17
3002710,3002343,Directed,1,R2*2,SOUTH,FORT TOTTEN,18
3002343,3002302,Directed,1,R2*2,SOUTH,FORT TOTTEN,19
3002302,3002278,Directed,1,R2*2,SOUTH,FORT TOTTEN,20
3002278,3002262,Directed,1,R2*2,SOUTH,FORT TOTTEN,21
3002262,3002254,Directed,1,R2*2,SOUTH,FORT TOTTEN,22
3002254,3002205,Directed,1,R2*2,SOUTH,FORT TOTTEN,23
3002205,3002192,Directed,1,R2*2,SOUTH,FORT TOTTEN,24
3002192,3002171,Directed,1,R2*2,SOUTH,FORT TOTTEN,25
3002171,3002151,Directed,1,R2*2,SOUTH,FORT TOTTEN,26
3002151,3002125,Directed,1,R2*2,SOUTH,FORT TOTTEN,27
3002125,3004277,Directed,1,R2*2,SOUTH,FORT TOTTEN,28
3004277,3004261,Directed,1,R2*2,SOUTH,FORT TOTTEN,29
3004261,3002084,Directed,1,R2*2,SOUTH,FORT TOTTEN,30
3002084,3002061,Directed,1,R2*2,SOUTH,FORT TOTTEN,31
3002061,3002052,Directed,1,R2*2,SOUTH,FORT TOTTEN,32
3002052,3002688,Directed,1,R2*2,SOUTH,FORT TOTTEN,33
3002688,3001945,Directed,1,R2*2,SOUTH,FORT TOTTEN,34
3001945,3001939,Directed,1,R2*2,SOUTH,FORT TOTTEN,35
3001939,3001965,Directed,1,R2*2,SOUTH,FORT TOTTEN,36
3001965,3001988,Directed,1,R2*2,SOUTH,FORT TOTTEN,37
3001988,3001964,Directed,1,R2*2,SOUTH,FORT TOTTEN,38
3001964,3002713,Directed,1,R2*2,SOUTH,FORT TOTTEN,39
3002713,3001886,Directed,1,R2*2,SOUTH,FORT TOTTEN,40
3001886,3001856,Directed,1,R2*2,SOUTH,FORT TOTTEN,41
3001856,3002715,Directed,1,R2*2,SOUTH,FORT TOTTEN,42
3002715,3002714,Directed,1,R2*2,SOUTH,FORT TOTTEN,43
3002714,3001784,Directed,1,R2*2,SOUTH,FORT TOTTEN,44
3001784,1002680,Directed,1,R2*2,SOUTH,FORT TOTTEN,45
1002680,1002663,Directed,1,R2*2,SOUTH,FORT TOTTEN,46
1002663,1002652,Directed,1,R2*2,SOUTH,FORT TOTTEN,47
1002652,1002630,Directed,1,R2*2,SOUTH,FORT TOTTEN,48
1002630,1002582,Directed,1,R2*2,SOUTH,FORT TOTTEN,49
1002582,1003233,Directed,1,R2*2,SOUTH,FORT TOTTEN,50
1003233,1003435,Directed,1,R2,NORTH,CALVERTON,1
1003435,1002588,Directed,1,R2,NORTH,CALVERTON,2
1002588,1002628,Directed,1,R2,NORTH,CALVERTON,3
1002628,1002643,Directed,1,R2,NORTH,CALVERTON,4
1002643,1002670,Directed,1,R2,NORTH,CALVERTON,5
1002670,3001781,Directed,1,R2,NORTH,CALVERTON,6
3001781,3001792,Directed,1,R2,NORTH,CALVERTON,7
3001792,3001805,Directed,1,R2,NORTH,CALVERTON,8
3001805,3001844,Directed,1,R2,NORTH,CALVERTON,9
3001844,3001883,Directed,1,R2,NORTH,CALVERTON,10
3001883,3004205,Directed,1,R2,NORTH,CALVERTON,11
3004205,3001958,Directed,1,R2,NORTH,CALVERTON,12
3001958,3001991,Directed,1,R2,NORTH,CALVERTON,13
3001991,3003402,Directed,1,R2,NORTH,CALVERTON,14
3003402,3001952,Directed,1,R2,NORTH,CALVERTON,15
3001952,3001942,Directed,1,R2,NORTH,CALVERTON,16
3001942,3002005,Directed,1,R2,NORTH,CALVERTON,17
3002005,3002048,Directed,1,R2,NORTH,CALVERTON,18
3002048,3002686,Directed,1,R2,NORTH,CALVERTON,19
3002686,3002081,Directed,1,R2,NORTH,CALVERTON,20
3002081,3002101,Directed,1,R2,NORTH,CALVERTON,21
3002101,3002687,Directed,1,R2,NORTH,CALVERTON,22
3002687,3002133,Directed,1,R2,NORTH,CALVERTON,23
3002133,3002156,Directed,1,R2,NORTH,CALVERTON,24
3002156,3002174,Directed,1,R2,NORTH,CALVERTON,25
3002174,3002189,Directed,1,R2,NORTH,CALVERTON,26
3002189,3002201,Directed,1,R2,NORTH,CALVERTON,27
3002201,3002255,Directed,1,R2,NORTH,CALVERTON,28
3002255,3002260,Directed,1,R2,NORTH,CALVERTON,29
3002260,3002274,Directed,1,R2,NORTH,CALVERTON,30
3002274,3002296,Directed,1,R2,NORTH,CALVERTON,31
3002296,3002340,Directed,1,R2,NORTH,CALVERTON,32
3002340,3004006,Directed,1,R2,NORTH,CALVERTON,33
3004006,3002371,Directed,1,R2,NORTH,CALVERTON,34
3002371,3002390,Directed,1,R2,NORTH,CALVERTON,35
3002390,3002402,Directed,1,R2,NORTH,CALVERTON,36
3002402,3002421,Directed,1,R2,NORTH,CALVERTON,37
3002421,3002426,Directed,1,R2,NORTH,CALVERTON,38
3002426,3002429,Directed,1,R2,NORTH,CALVERTON,39
3002429,3002439,Directed,1,R2,NORTH,CALVERTON,40
3002439,3002443,Directed,1,R2,NORTH,CALVERTON,41
3002443,3002446,Directed,1,R2,NORTH,CALVERTON,42
3002446,3002458,Directed,1,R2,NORTH,CALVERTON,43
3002458,3002462,Directed,1,R2,NORTH,CALVERTON,44
3002462,3002464,Directed,1,R2,NORTH,CALVERTON,45
3002464,3002470,Directed,1,R2,NORTH,CALVERTON,46
3002470,3002716,Directed,1,R2,NORTH,CALVERTON,47
3002716,3003452,Directed,1,R2,NORTH,CALVERTON,48
3003452,3004097,Directed,1,R2,NORTH,CALVERTON,49
3004097,3002598,Directed,1,R2,NORTH,CALVERTON,50
3002598,3002712,Directed,1,R2,NORTH,CALVERTON,51
3002712,3002717,Directed,1,R2,NORTH,CALVERTON,52
3002717,3002502,Directed,1,R2,NORTH,CALVERTON,53
3002502,3002507,Directed,1,R2,NORTH,CALVERTON,54
3002507,3002508,Directed,1,R2,NORTH,CALVERTON,55
3002508,3002510,Directed,1,R2,NORTH,CALVERTON,56
3002510,3002512,Directed,1,R2,NORTH,CALVERTON,57
3002512,2001127,Directed,1,R2,NORTH,CALVERTON,58
2001127,2001128,Directed,1,R2,NORTH,CALVERTON,59
2001128,2000654,Directed,1,R2,NORTH,CALVERTON,60
2000654,2000656,Directed,1,R2,NORTH,CALVERTON,61
2000656,2000646,Directed,1,R2,NORTH,CALVERTON,62
2000646,2000639,Directed,1,R2,NORTH,CALVERTON,63
2000639,2000624,Directed,1,R2,NORTH,CALVERTON,64
2000624,2005519,Directed,1,R2,NORTH,CALVERTON,65
2005519,2001037,Directed,1,R2,SOUTH,FORT TOTTEN,1
2001037,2000598,Directed,1,R2,SOUTH,FORT TOTTEN,2
2000598,2000582,Directed,1,R2,SOUTH,FORT TOTTEN,3
2000582,3002492,Directed,1,R2,SOUTH,FORT TOTTEN,4
3002492,3002489,Directed,1,R2,SOUTH,FORT TOTTEN,5
3002489,3002485,Directed,1,R2,SOUTH,FORT TOTTEN,6
3002485,3002484,Directed,1,R2,SOUTH,FORT TOTTEN,7
3002484,3002481,Directed,1,R2,SOUTH,FORT TOTTEN,8
3002481,3002476,Directed,1,R2,SOUTH,FORT TOTTEN,9
3002476,3002475,Directed,1,R2,SOUTH,FORT TOTTEN,10
3002475,3002472,Directed,1,R2,SOUTH,FORT TOTTEN,11
3002472,3002463,Directed,1,R2,SOUTH,FORT TOTTEN,12
3002463,3002457,Directed,1,R2,SOUTH,FORT TOTTEN,13
3002457,3004116,Directed,1,R2,SOUTH,FORT TOTTEN,14
3004116,3002442,Directed,1,R2,SOUTH,FORT TOTTEN,15
3002442,3002437,Directed,1,R2,SOUTH,FORT TOTTEN,16
3002437,3002430,Directed,1,R2,SOUTH,FORT TOTTEN,17
3002430,3002427,Directed,1,R2,SOUTH,FORT TOTTEN,18
3002427,3002422,Directed,1,R2,SOUTH,FORT TOTTEN,19
3002422,3002407,Directed,1,R2,SOUTH,FORT TOTTEN,20
3002407,3002392,Directed,1,R2,SOUTH,FORT TOTTEN,21
3002392,3002373,Directed,1,R2,SOUTH,FORT TOTTEN,22
3002373,3002710,Directed,1,R2,SOUTH,FORT TOTTEN,23
3002710,3002343,Directed,1,R2,SOUTH,FORT TOTTEN,24
3002343,3002302,Directed,1,R2,SOUTH,FORT TOTTEN,25
3002302,3002278,Directed,1,R2,SOUTH,FORT TOTTEN,26
3002278,3002262,Directed,1,R2,SOUTH,FORT TOTTEN,27
3002262,3002254,Directed,1,R2,SOUTH,FORT TOTTEN,28
3002254,3002205,Directed,1,R2,SOUTH,FORT TOTTEN,29
3002205,3002192,Directed,1,R2,SOUTH,FORT TOTTEN,30
3002192,3002171,Directed,1,R2,SOUTH,FORT TOTTEN,31
3002171,3002151,Directed,1,R2,SOUTH,FORT TOTTEN,32
3002151,3002125,Directed,1,R2,SOUTH,FORT TOTTEN,33
3002125,3004277,Directed,1,R2,SOUTH,FORT TOTTEN,34
3004277,3004261,Directed,1,R2,SOUTH,FORT TOTTEN,35
3004261,3002084,Directed,1,R2,SOUTH,FORT TOTTEN,36
3002084,3002061,Directed,1,R2,SOUTH,FORT TOTTEN,37
3002061,3002052,Directed,1,R2,SOUTH,FORT TOTTEN,38
3002052,3002688,Directed,1,R2,SOUTH,FORT TOTTEN,39
3002688,3001945,Directed,1,R2,SOUTH,FORT TOTTEN,40
3001945,3001939,Directed,1,R2,SOUTH,FORT TOTTEN,41
3001939,3001965,Directed,1,R2,SOUTH,FORT TOTTEN,42
3001965,3001988,Directed,1,R2,SOUTH,FORT TOTTEN,43
3001988,3001964,Directed,1,R2,SOUTH,FORT TOTTEN,44
3001964,3002713,Directed,1,R2,SOUTH,FORT TOTTEN,45
3002713,3001886,Directed,1,R2,SOUTH,FORT TOTTEN,46
3001886,3001856,Directed,1,R2,SOUTH,FORT TOTTEN,47
3001856,3002715,Directed,1,R2,SOUTH,FORT TOTTEN,48
3002715,3002714,Directed,1,R2,SOUTH,FORT TOTTEN,49
3002714,3001784,Directed,1,R2,SOUTH,FORT TOTTEN,50
3001784,1002680,Directed,1,R2,SOUTH,FORT TOTTEN,51
1002680,1002663,Directed,1,R2,SOUTH,FORT TOTTEN,52
1002663,1002652,Directed,1,R2,SOUTH,FORT TOTTEN,53
1002652,1002630,Directed,1,R2,SOUTH,FORT TOTTEN,54
1002630,1002582,Directed,1,R2,SOUTH,FORT TOTTEN,55
1002582,1003233,Directed,1,R2,SOUTH,FORT TOTTEN,56
1003222,1002218,Directed,1,R4,NORTH,HIGHVIEW,1
1002218,1002236,Directed,1,R4,NORTH,HIGHVIEW,2
1002236,1002274,Directed,1,R4,NORTH,HIGHVIEW,3
1002274,1002289,Directed,1,R4,NORTH,HIGHVIEW,4
1002289,1002327,Directed,1,R4,NORTH,HIGHVIEW,5
1002327,1002363,Directed,1,R4,NORTH,HIGHVIEW,6
1002363,1002365,Directed,1,R4,NORTH,HIGHVIEW,7
1002365,1002364,Directed,1,R4,NORTH,HIGHVIEW,8
1002364,1002400,Directed,1,R4,NORTH,HIGHVIEW,9
1002400,1002423,Directed,1,R4,NORTH,HIGHVIEW,10
1002423,3001536,Directed,1,R4,NORTH,HIGHVIEW,11
3001536,3001545,Directed,1,R4,NORTH,HIGHVIEW,12
3001545,3001551,Directed,1,R4,NORTH,HIGHVIEW,13
3001551,3002670,Directed,1,R4,NORTH,HIGHVIEW,14
3002670,3001572,Directed,1,R4,NORTH,HIGHVIEW,15
3001572,3001594,Directed,1,R4,NORTH,HIGHVIEW,16
3001594,3003133,Directed,1,R4,NORTH,HIGHVIEW,17
3003133,3002671,Directed,1,R4,NORTH,HIGHVIEW,18
3002671,3004370,Directed,1,R4,NORTH,HIGHVIEW,19
3004370,3001677,Directed,1,R4,NORTH,HIGHVIEW,20
3001677,3002672,Directed,1,R4,NORTH,HIGHVIEW,21
3002672,3001700,Directed,1,R4,NORTH,HIGHVIEW,22
3001700,3001733,Directed,1,R4,NORTH,HIGHVIEW,23
3001733,3001753,Directed,1,R4,NORTH,HIGHVIEW,24
3001753,3001794,Directed,1,R4,NORTH,HIGHVIEW,25
3001794,3001847,Directed,1,R4,NORTH,HIGHVIEW,26
3001847,3002683,Directed,1,R4,NORTH,HIGHVIEW,27
3002683,3003196,Directed,1,R4,NORTH,HIGHVIEW,28
3003196,3003197,Directed,1,R4,NORTH,HIGHVIEW,29
3003197,3001981,Directed,1,R4,NORTH,HIGHVIEW,30
3001981,3002674,Directed,1,R4,NORTH,HIGHVIEW,31
3002674,3002020,Directed,1,R4,NORTH,HIGHVIEW,32
3002020,3002675,Directed,1,R4,NORTH,HIGHVIEW,33
3002675,3002676,Directed,1,R4,NORTH,HIGHVIEW,34
3002676,3002677,Directed,1,R4,NORTH,HIGHVIEW,35
3002677,3002678,Directed,1,R4,SOUTH,BROOKLAND STATION,1
3002678,3002679,Directed,1,R4,SOUTH,BROOKLAND STATION,2
3002679,3002680,Directed,1,R4,SOUTH,BROOKLAND STATION,3
3002680,3002681,Directed,1,R4,SOUTH,BROOKLAND STATION,4
3002681,3001982,Directed,1,R4,SOUTH,BROOKLAND STATION,5
3001982,3003404,Directed,1,R4,SOUTH,BROOKLAND STATION,6
3003404,3001967,Directed,1,R4,SOUTH,BROOKLAND STATION,7
3001967,3003208,Directed,1,R4,SOUTH,BROOKLAND STATION,8
3003208,3001876,Directed,1,R4,SOUTH,BROOKLAND STATION,9
3001876,3002683,Directed,1,R4,SOUTH,BROOKLAND STATION,10
3002683,3001843,Directed,1,R4,SOUTH,BROOKLAND STATION,11
3001843,3001816,Directed,1,R4,SOUTH,BROOKLAND STATION,12
3001816,3004356,Directed,1,R4,SOUTH,BROOKLAND STATION,13
3004356,3002684,Directed,1,R4,SOUTH,BROOKLAND STATION,14
3002684,3001703,Directed,1,R4,SOUTH,BROOKLAND STATION,15
3001703,3001684,Directed,1,R4,SOUTH,BROOKLAND STATION,16
3001684,3001679,Directed,1,R4,SOUTH,BROOKLAND STATION,17
3001679,3003133,Directed,1,R4,SOUTH,BROOKLAND STATION,18
3003133,3002671,Directed,1,R4,SOUTH,BROOKLAND STATION,19
3002671,3001603,Directed,1,R4,SOUTH,BROOKLAND STATION,20
3001603,3001578,Directed,1,R4,SOUTH,BROOKLAND STATION,21
3001578,3001562,Directed,1,R4,SOUTH,BROOKLAND STATION,22
3001562,3001556,Directed,1,R4,SOUTH,BROOKLAND STATION,23
3001556,3001550,Directed,1,R4,SOUTH,BROOKLAND STATION,24
3001550,3001539,Directed,1,R4,SOUTH,BROOKLAND STATION,25
3001539,1002426,Directed,1,R4,SOUTH,BROOKLAND STATION,26
1002426,1002398,Directed,1,R4,SOUTH,BROOKLAND STATION,27
1002398,1003221,Directed,1,R4,SOUTH,BROOKLAND STATION,28
1003221,1002366,Directed,1,R4,SOUTH,BROOKLAND STATION,29
1002366,1002332,Directed,1,R4,SOUTH,BROOKLAND STATION,30
1002332,1002298,Directed,1,R4,SOUTH,BROOKLAND STATION,31
1002298,1002277,Directed,1,R4,SOUTH,BROOKLAND STATION,32
1002277,1002233,Directed,1,R4,SOUTH,BROOKLAND STATION,33
1002233,1002222,Directed,1,R4,SOUTH,BROOKLAND STATION,34
1002222,1002206,Directed,1,R4,SOUTH,BROOKLAND STATION,35
1002206,1003222,Directed,1,R4,SOUTH,BROOKLAND STATION,36
4001089,4001019,Directed,1,REX*2,SOUTH,FORT BELVOIR,1
4001019,4001075,Directed,1,REX*2,SOUTH,FORT BELVOIR,2
4001075,4000496,Directed,1,REX*2,SOUTH,FORT BELVOIR,3
4000496,5004983,Directed,1,REX*2,SOUTH,FORT BELVOIR,4
5004983,5001817,Directed,1,REX*2,SOUTH,FORT BELVOIR,5
5001817,5001818,Directed,1,REX*2,SOUTH,FORT BELVOIR,6
5001818,5001819,Directed,1,REX*2,SOUTH,FORT BELVOIR,7
5001819,5001820,Directed,1,REX*2,SOUTH,FORT BELVOIR,8
5001820,5002010,Directed,1,REX*2,SOUTH,FORT BELVOIR,9
5002010,5001821,Directed,1,REX*2,SOUTH,FORT BELVOIR,10
5001821,5002011,Directed,1,REX*2,SOUTH,FORT BELVOIR,11
5002011,5001822,Directed,1,REX*2,SOUTH,FORT BELVOIR,12
5001822,5001823,Directed,1,REX*2,SOUTH,FORT BELVOIR,13
5001823,5001824,Directed,1,REX*2,SOUTH,FORT BELVOIR,14
5001824,5001825,Directed,1,REX*2,SOUTH,FORT BELVOIR,15
5001825,5004626,Directed,1,REX*2,SOUTH,FORT BELVOIR,16
5004626,5001827,Directed,1,REX*2,SOUTH,FORT BELVOIR,17
5001827,5004621,Directed,1,REX*2,SOUTH,FORT BELVOIR,18
5004975,5004677,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,1
5004677,5004974,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,2
5004974,5004626,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,3
5004626,5001827,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,4
5001827,5004621,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,5
5004621,5004598,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,6
5004598,5002015,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,7
5002015,5001828,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,8
5001828,5001829,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,9
5001829,5001830,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,10
5001830,5001831,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,11
5001831,5001832,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,12
5001832,5002076,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,13
5002076,5001833,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,14
5001833,5001834,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,15
5001834,5001835,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,16
5001835,5001836,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,17
5001836,5004985,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,18
5004985,4000495,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,19
4000495,4000481,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,20
4000481,4001089,Directed,1,REX,NORTH,KING STREET - OLD TOWN STATION,21
4001089,4001019,Directed,1,REX,SOUTH,FORT BELVOIR,1
4001019,4001075,Directed,1,REX,SOUTH,FORT BELVOIR,2
4001075,4000496,Directed,1,REX,SOUTH,FORT BELVOIR,3
4000496,5004983,Directed,1,REX,SOUTH,FORT BELVOIR,4
5004983,5001817,Directed,1,REX,SOUTH,FORT BELVOIR,5
5001817,5001818,Directed,1,REX,SOUTH,FORT BELVOIR,6
5001818,5001819,Directed,1,REX,SOUTH,FORT BELVOIR,7
5001819,5001820,Directed,1,REX,SOUTH,FORT BELVOIR,8
5001820,5002010,Directed,1,REX,SOUTH,FORT BELVOIR,9
5002010,5001821,Directed,1,REX,SOUTH,FORT BELVOIR,10
5001821,5002011,Directed,1,REX,SOUTH,FORT BELVOIR,11
5002011,5001822,Directed,1,REX,SOUTH,FORT BELVOIR,12
5001822,5001823,Directed,1,REX,SOUTH,FORT BELVOIR,13
5001823,5001824,Directed,1,REX,SOUTH,FORT BELVOIR,14
5001824,5001825,Directed,1,REX,SOUTH,FORT BELVOIR,15
5001825,5004621,Directed,1,REX,SOUTH,FORT BELVOIR,16
5004621,5002199,Directed,1,REX,SOUTH,FORT BELVOIR,17
5002199,5002200,Directed,1,REX,SOUTH,FORT BELVOIR,18
5002200,5004973,Directed,1,REX,SOUTH,FORT BELVOIR,19
5004973,5004976,Directed,1,REX,SOUTH,FORT BELVOIR,20
5004976,5004975,Directed,1,REX,SOUTH,FORT BELVOIR,21
5001825,5001828,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,1
5001828,5001829,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,2
5001829,5001830,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,3
5001830,5001831,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,4
5001831,5001832,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,5
5001832,5002076,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,6
5002076,5001833,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,7
5001833,5001834,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,8
5001834,5001835,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,9
5001835,5001836,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,10
5001836,5002212,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,11
5002212,4000495,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,12
4000495,4000481,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,13
4000481,4001089,Directed,1,REX/,NORTH,KING STREET - OLD TOWN STATION,14
2005454,60,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,1
60,2001001,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,2
2001001,1002883,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,3
1002883,1002884,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,4
1002884,1002885,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,5
1002885,1002886,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,6
1002886,1002887,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,7
1002887,1002888,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,8
1002888,1002889,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,9
1002889,1002890,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,10
1002890,1002891,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,11
1002891,1002892,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,12
1002892,1002893,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,13
1002893,1002894,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,14
1002894,1002895,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,15
1002895,1002896,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,16
1002896,1002897,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,17
1002897,1002898,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,18
1002898,1002899,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,19
1002899,1002900,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,20
1002900,1002901,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,21
1002901,1002902,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,22
1002902,1002903,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,23
1002903,1002904,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,24
1002904,1002905,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,25
1002905,1002906,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,26
1002906,1002907,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,27
1002907,1002862,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,28
1002862,1002863,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,29
1002863,1002864,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,30
1002864,1002865,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,31
1002865,1002305,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,32
1002305,1002867,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,33
1002867,1002868,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,34
1002868,1002869,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,35
1002869,1002870,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,36
1002870,1002871,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,37
1002871,1002872,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,38
1002872,1002873,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,39
1002873,1002874,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,40
1002874,1002875,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,41
1002875,1002876,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,42
1002876,1002877,Directed,1,S2*1,SOUTH,FEDERAL TRIANGLE,43
